"GRID_ID","HURR_FCTR","NONHURR_FCTR"
"0435907713",0.0812,1.309
"0435907714",0.0812,1.31
"0435907715",0.0772,1.31
"0435907716",0.0772,1.3069
"0435907717",0.0772,1.3059
"0435907718",0.0772,1.3039
"0435907719",0.0772,1.3009
"0435907720",0.0772,1.2989
"0435907721",0.0772,1.2978
"0435907722",0.0772,1.2918
"0435907723",0.0772,1.2908
"0435907724",0.0772,1.2867
"0435907725",0.0772,1.2877
"0435907726",0.0772,1.2827
"0435907727",0.0772,1.2847
"0435907728",0.0772,1.2797
"0435907729",0.0772,1.2827
"0435907730",0.0772,1.2776
"0435907731",0.0772,1.2716
"0435907732",0.0772,1.2746
"0435907733",0.0772,1.2665
"0435907734",0.0772,1.2595
"0435907735",0.0772,1.2554
"0435907736",0.0772,1.2494
"0435907737",0.0772,1.2474
"0435907738",0.0772,1.2413
"0435907739",0.0812,1.2373
"0435907740",0.0812,1.2322
"0435907741",0.0812,1.2231
"0435907742",0.0792,1.2221
"0435907743",0.0792,1.2171
"0435907744",0.0792,1.214
"0435907745",0.0792,1.1716
"0435907746",0.0792,1.1645
"0435907747",0.0792,1.1665
"0435907748",0.0792,1.1989
"0435907749",0.0812,1.1968
"0435907750",0.0812,1.1585
"0435907751",0.0812,1.1534
"0435907752",0.0812,1.1504
"0435907753",0.0812,1.1494
"0435907754",0.0812,1.1443
"0435907755",0.0792,1.1453
"0435907756",0.0772,1.1423
"0435907757",0.0772,1.1413
"0435907758",0.0772,1.1413
"0435907759",0.0772,1.1423
"0435907760",0.0772,1.1423
"0435907761",0.0772,1.1423
"0435907762",0.0772,1.1393
"0435907763",0.0772,1.1393
"0435907764",0.0772,1.1362
"0435907765",0.0772,1.1393
"0435907766",0.0772,1.1383
"0435907767",0.0772,1.1352
"0435907768",0.0772,1.1352
"0435907769",0.0772,1.1383
"0435907770",0.0772,1.1383
"0435907771",0.0772,1.1383
"0435907772",0.0772,1.1403
"0435907773",0.0772,1.1383
"0435907774",0.0772,1.1413
"0435907775",0.0772,1.1423
"0435907776",0.0772,1.1433
"0435907777",0.0772,1.1423
"0435907778",0.0772,1.1413
"0435907779",0.0772,1.1423
"0435907780",0.0772,1.1443
"0435907781",0.0772,1.1484
"0435907782",0.0772,1.1524
"0435907783",0.0772,1.1514
"0435907784",0.0772,1.1484
"0435907785",0.0772,1.1514
"0435907786",0.0772,1.1524
"0435907787",0.0772,1.1554
"0435907788",0.0772,1.1585
"0435907789",0.0772,1.1595
"0435907790",0.0772,1.1615
"0435907791",0.0772,1.1595
"0435907792",0.0772,1.1615
"0435907793",0.0772,1.1645
"0435907794",0.0772,1.1696
"0435907795",0.0772,1.1736
"0435907796",0.0772,1.1736
"0435907797",0.0772,1.1787
"0435907798",0.0772,1.1827
"0435907799",0.0772,1.1878
"0435907800",0.0772,1.1807
"0435907801",0.0772,1.1948
"0435907802",0.0772,1.2019
"0435907803",0.0772,1.2029
"0435907804",0.0772,1.209
"0435907805",0.0772,1.216
"0435907806",0.0772,1.2211
"0435907807",0.0772,1.2231
"0435907808",0.0772,1.2282
"0435907809",0.0772,1.2342
"0435907810",0.0772,1.2342
"0435907811",0.0772,1.2413
"0435907812",0.0772,1.2433
"0435907813",0.0772,1.2383
"0435907814",0.0772,1.2453
"0435907815",0.0772,1.2423
"0435907816",0.0772,1.2443
"0435907817",0.0772,1.2504
"0435907818",0.0772,1.2433
"0435907819",0.0772,1.2423
"0435907820",0.0772,1.2453
"0435907821",0.0772,1.2433
"0435907822",0.0772,1.2443
"0435907823",0.0772,1.2453
"0435907824",0.0772,1.2504
"0435907825",0.0772,1.2504
"0435907826",0.0772,1.2463
"0435907827",0.0772,1.2494
"0435907828",0.0772,1.2474
"0435907829",0.0772,1.2474
"0435907830",0.0772,1.2514
"0435907831",0.0772,1.2504
"0435907832",0.0772,1.2484
"0435907833",0.0772,1.2524
"0435907834",0.0772,1.2544
"0435907835",0.0772,1.2524
"0435907836",0.0772,1.2554
"0435907837",0.0772,1.2564
"0435907838",0.0772,1.2544
"0435907839",0.0772,1.2554
"0435907840",0.0772,1.2595
"0435907841",0.0772,1.2585
"0435907842",0.0772,1.2575
"0435907843",0.0772,1.2605
"0435907844",0.0772,1.2605
"0435907845",0.0772,1.2554
"0435907846",0.0772,1.2575
"0435907847",0.0772,1.2575
"0435907848",0.0772,1.2575
"0435907849",0.0772,1.2615
"0435907850",0.0772,1.2615
"0435907851",0.0772,1.2625
"0435907852",0.0772,1.2635
"0435907853",0.0772,1.2635
"0435907854",0.0772,1.3019
"0435907855",0.0772,1.3019
"0435907856",0.0772,1.3029
"0435907857",0.0772,1.3029
"0435907858",0.0772,1.3049
"0435907859",0.0772,1.3039
"0435907860",0.0772,1.3049
"0435907861",0.0772,1.3049
"0435907862",0.0772,1.3059
"0435907863",0.0772,1.3059
"0435907864",0.0772,1.3069
"0435907865",0.0772,1.3059
"0435907866",0.0772,1.3049
"0435907867",0.0772,1.3059
"0435907868",0.0772,1.3059
"0435907869",0.0772,1.3059
"0435907870",0.0772,1.3059
"0435907871",0.0772,1.3049
"0435907872",0.0772,1.3049
"0435907873",0.0772,1.3039
"0435907874",0.0772,1.3039
"0435907875",0.0772,1.2989
"0435907876",0.0772,1.2989
"0435907877",0.0772,1.2978
"0435907878",0.0772,1.2958
"0435907879",0.0772,1.2978
"0435907880",0.0772,1.2948
"0436007329",0.0812,1.1575
"0436007330",0.0812,1.1595
"0436007331",0.0812,1.1898
"0436007332",0.0812,1.2261
"0436007333",0.0812,1.1918
"0436007334",0.0812,1.1898
"0436007335",0.0812,1.1938
"0436007336",0.0812,1.1918
"0436007337",0.0812,1.1918
"0436007342",0.0812,1.11
"0436007343",0.0812,1.1029
"0436007344",0.0812,1.1554
"0436007345",0.0812,1.1453
"0436007346",0.0812,1.1393
"0436007347",0.0812,1.1342
"0436007348",0.0812,1.1292
"0436007349",0.0812,1.1605
"0436007350",0.0792,1.1595
"0436007351",0.0792,1.1585
"0436007352",0.0792,1.1615
"0436007353",0.0792,1.1655
"0436007354",0.0792,1.1696
"0436007355",0.0792,1.1787
"0436007356",0.0792,1.1807
"0436007357",0.0812,1.1756
"0436007358",0.0812,1.1645
"0436007359",0.0792,1.1898
"0436007360",0.0772,1.1807
"0436007361",0.0772,1.1766
"0436007362",0.0772,1.1352
"0436007363",0.0772,1.1302
"0436007364",0.0772,1.1251
"0436007365",0.0772,1.1261
"0436007366",0.0772,1.1201
"0436007367",0.0772,1.1221
"0436007368",0.0772,1.0969
"0436007369",0.0772,1.1362
"0436007370",0.0772,1.1413
"0436007371",0.0772,1.1443
"0436007372",0.0772,1.1554
"0436007373",0.0772,1.1645
"0436007374",0.0772,1.2201
"0436007375",0.0772,1.2211
"0436007376",0.0772,1.2181
"0436007377",0.0772,1.2181
"0436007378",0.0772,1.1605
"0436007379",0.0772,1.1373
"0436007380",0.0772,1.1373
"0436007381",0.0772,1.1373
"0436007382",0.0772,1.1595
"0436007383",0.0772,1.1605
"0436007384",0.0772,1.1655
"0436007385",0.0772,1.1726
"0436007386",0.0772,1.1726
"0436007387",0.0772,1.1625
"0436007388",0.0772,1.1373
"0436007389",0.0772,1.1383
"0436007390",0.0772,1.1383
"0436007391",0.0772,1.1039
"0436007392",0.0772,1.0847
"0436007393",0.0772,1.0817
"0436007394",0.0772,1.0696
"0436007395",0.0772,1.0625
"0436007396",0.0772,1.0645
"0436007397",0.0772,1.0666
"0436007398",0.0772,1.0756
"0436007399",0.0772,1.0534
"0436007400",0.0772,1.1241
"0436007401",0.0772,1.1231
"0436007402",0.0772,1.1231
"0436007403",0.0772,1.1231
"0436007404",0.0772,1.1383
"0436007405",0.0772,1.1383
"0436007406",0.0772,1.1373
"0436007407",0.0772,1.1645
"0436007408",0.0772,1.1736
"0436007409",0.0772,1.1807
"0436007410",0.0772,1.1888
"0436007411",0.0772,1.2019
"0436007412",0.0772,1.209
"0436007413",0.0772,1.2201
"0436007414",0.0772,1.2241
"0436007415",0.0772,1.2373
"0436007416",0.0772,1.2494
"0436007417",0.0772,1.2534
"0436007418",0.0772,1.2665
"0436007419",0.0772,1.311
"0436007420",0.0772,1.2827
"0436007421",0.0772,1.2827
"0436007422",0.0772,1.2827
"0436007423",0.0772,1.2827
"0436007424",0.0772,1.2827
"0436007425",0.0772,1.2827
"0436007426",0.0772,1.2827
"0436007427",0.0772,1.2827
"0436007428",0.0772,1.2827
"0436007429",0.0772,1.2827
"0436007430",0.0772,1.2827
"0436007431",0.0772,1.2827
"0436007432",0.0772,1.2827
"0436007433",0.0772,1.2443
"0436007434",0.0772,1.2443
"0436007435",0.0772,1.2443
"0436007436",0.0772,1.2443
"0436007437",0.0772,1.2827
"0436007438",0.0772,1.2827
"0436007439",0.0772,1.2827
"0436007440",0.0772,1.2827
"0436007441",0.0772,1.2827
"0436007442",0.0772,1.2827
"0436007443",0.0772,1.2827
"0436007444",0.0772,1.2827
"0436007445",0.0772,1.3211
"0436007446",0.0772,1.3211
"0436007447",0.0772,1.3211
"0436007448",0.0772,1.3069
"0436007449",0.0772,1.3079
"0436007450",0.0772,1.311
"0436007451",0.0772,1.309
"0436007452",0.0772,1.313
"0436007453",0.0772,1.314
"0436007454",0.0772,1.313
"0436007455",0.0772,1.316
"0436007456",0.0772,1.3191
"0436007457",0.0772,1.2918
"0436007458",0.0772,1.2908
"0436007459",0.0772,1.3443
"0436007460",0.0772,1.3039
"0436007461",0.0772,1.3079
"0436007462",0.0772,1.3079
"0436007463",0.0772,1.309
"0436007464",0.0772,1.314
"0436007465",0.0772,1.316
"0436007466",0.0772,1.317
"0436007467",0.0772,1.318
"0436007468",0.0772,1.3211
"0436007469",0.0772,1.3191
"0436007470",0.0772,1.3191
"0436007471",0.0772,1.3191
"0436007472",0.0772,1.3211
"0436007473",0.0772,1.3221
"0436007474",0.0772,1.3221
"0436007475",0.0772,1.318
"0436007476",0.0772,1.3191
"0436007477",0.0772,1.314
"0436007478",0.0772,1.313
"0436007479",0.0772,1.312
"0436007480",0.0772,1.309
"0436007481",0.0772,1.3059
"0436007482",0.0772,1.3049
"0436007483",0.0772,1.3019
"0436007484",0.0772,1.2999
"0436007485",0.0772,1.2989
"0436007486",0.0772,1.2948
"0436007487",0.0772,1.2928
"0436007488",0.0772,1.2908
"0436007489",0.0772,1.2019
"0436007490",0.0772,1.2019
"0436007491",0.0772,1.2019
"0436007492",0.0772,1.2019
"0436007493",0.0772,1.1655
"0436007494",0.0772,1.1655
"0436007495",0.0772,1.1655
"0436007496",0.0772,1.1655
"0436007497",0.0772,1.1362
"0436007498",0.0772,1.1342
"0436007499",0.0772,1.1383
"0436007500",0.0772,1.1655
"0436007501",0.0772,1.1393
"0436007502",0.0772,1.1655
"0436007503",0.0772,1.1655
"0436007504",0.0772,1.1655
"0436007505",0.0772,1.1655
"0436007506",0.0772,1.1655
"0436007507",0.0772,1.2019
"0436007508",0.0772,1.2019
"0436007509",0.0772,1.2019
"0436007510",0.0772,1.116
"0436007511",0.0772,1.111
"0436007512",0.0772,1.1191
"0436007513",0.0772,1.1564
"0436007514",0.0772,1.1413
"0436007515",0.0772,1.2898
"0436007516",0.0772,1.2898
"0436007517",0.0772,1.2514
"0436007518",0.0772,1.2514
"0436007519",0.0772,1.2635
"0436007520",0.0772,1.2251
"0436007521",0.0772,1.2251
"0436007522",0.0772,1.1999
"0436007523",0.0772,1.2251
"0436007524",0.0772,1.2251
"0436007525",0.0772,1.1999
"0436007526",0.0772,1.1888
"0436007527",0.0772,1.1635
"0436007528",0.0772,1.1403
"0436007529",0.0772,1.1342
"0436007530",0.0772,1.1453
"0436007531",0.0772,1.1251
"0436007532",0.0772,1.1635
"0436007533",0.0772,1.1504
"0436007534",0.0772,1.1352
"0436007535",0.0772,1.1292
"0436007536",0.0772,1.1322
"0436007537",0.0772,1.1201
"0436007538",0.0772,1.1201
"0436007539",0.0772,1.1403
"0436007540",0.0772,1.1888
"0436007541",0.0772,1.1251
"0436007542",0.0772,1.1272
"0436007543",0.0772,1.1261
"0436007544",0.0772,1.1746
"0436007545",0.0772,1.1968
"0436007546",0.0772,1.2019
"0436007547",0.0772,1.1777
"0436007548",0.0772,1.1918
"0436007549",0.0772,1.2292
"0436007550",0.0772,1.2292
"0436007551",0.0772,1.2655
"0436007552",0.0772,1.2675
"0436007553",0.0772,1.2706
"0436007554",0.0772,1.2726
"0436007555",0.0772,1.2766
"0436007556",0.0772,1.316
"0436007557",0.0772,1.3201
"0436007558",0.0772,1.3231
"0436007559",0.0772,1.3231
"0436007560",0.0772,1.3675
"0436007561",0.0772,1.3726
"0436007562",0.0772,1.3797
"0436007563",0.0772,1.3827
"0436007564",0.0772,1.3857
"0436007565",0.0772,1.3928
"0436007566",0.0772,1.3938
"0436007567",0.0772,1.3968
"0436007568",0.0772,1.3948
"0436007569",0.0772,1.3635
"0436007570",0.0772,1.3584
"0436007571",0.0772,1.3615
"0436007572",0.0772,1.3584
"0436007573",0.0772,1.3534
"0436007574",0.0772,1.3615
"0436007575",0.0772,1.3584
"0436007576",0.0772,1.3453
"0436007577",0.0772,1.3403
"0436007578",0.0772,1.3403
"0436007579",0.0772,1.3372
"0436007580",0.0772,1.3403
"0436007581",0.0772,1.3473
"0436007582",0.0772,1.3473
"0436007583",0.0772,1.3514
"0436007584",0.0772,1.3564
"0436007585",0.0772,1.3635
"0436007586",0.0772,1.3776
"0436007587",0.0772,1.3847
"0436007588",0.0772,1.3877
"0436007589",0.0772,1.3807
"0436007590",0.0772,1.3463
"0436007591",0.0772,1.3463
"0436007592",0.0772,1.3463
"0436007593",0.0772,1.3463
"0436007594",0.0772,1.3059
"0436007595",0.0772,1.3059
"0436007596",0.0772,1.3059
"0436007597",0.0772,1.3069
"0436007598",0.0772,1.3069
"0436007599",0.0772,1.3069
"0436007600",0.0772,1.3049
"0436007601",0.0772,1.3049
"0436007602",0.0772,1.2877
"0436007603",0.0772,1.2877
"0436007604",0.0772,1.2877
"0436007605",0.0772,1.2877
"0436007606",0.0772,1.2605
"0436007607",0.0772,1.2635
"0436007608",0.0772,1.2978
"0436007609",0.0772,1.2978
"0436007610",0.0772,1.2948
"0436007611",0.0772,1.2575
"0436007612",0.0772,1.2877
"0436007613",0.0772,1.2877
"0436007614",0.0772,1.2877
"0436007615",0.0772,1.2877
"0436007616",0.0772,1.2877
"0436007617",0.0772,1.2877
"0436007618",0.0772,1.2877
"0436007619",0.0772,1.3271
"0436007620",0.0772,1.3271
"0436007621",0.0812,1.4413
"0436007622",0.0812,1.4413
"0436007623",0.0812,1.4413
"0436007624",0.0812,1.4413
"0436007625",0.0812,1.4413
"0436007626",0.0792,1.4413
"0436007627",0.0772,1.4403
"0436007628",0.0792,1.4403
"0436007629",0.0772,1.4403
"0436007630",0.0772,1.4403
"0436007631",0.0812,1.4403
"0436007632",0.0812,1.413
"0436007633",0.0812,1.413
"0436007634",0.0812,1.413
"0436007635",0.0812,1.413
"0436007636",0.0812,1.413
"0436007637",0.0812,1.413
"0436007638",0.0812,1.413
"0436007639",0.0812,1.413
"0436007640",0.0812,1.413
"0436007641",0.0812,1.413
"0436007642",0.0812,1.413
"0436007643",0.0812,1.413
"0436007644",0.0812,1.413
"0436007645",0.0812,1.413
"0436007646",0.0812,1.413
"0436007647",0.0812,1.413
"0436007648",0.0812,1.413
"0436007649",0.0812,1.413
"0436007650",0.0812,1.413
"0436007651",0.0812,1.413
"0436007652",0.0812,1.413
"0436007653",0.0812,1.413
"0436007654",0.0812,1.413
"0436007655",0.0812,1.413
"0436007656",0.0772,1.413
"0436007657",0.0772,1.413
"0436007658",0.0772,1.413
"0436007659",0.0772,1.3706
"0436007660",0.0772,1.3706
"0436007661",0.0772,1.3716
"0436007662",0.0772,1.3716
"0436007663",0.0772,1.414
"0436007664",0.0772,1.414
"0436007665",0.0772,1.3716
"0436007666",0.0772,1.414
"0436007667",0.0772,1.414
"0436007668",0.0772,1.414
"0436007669",0.0772,1.413
"0436007670",0.0772,1.3716
"0436007671",0.0772,1.3716
"0436007672",0.0772,1.3716
"0436007673",0.0772,1.3716
"0436007674",0.0792,1.3716
"0436007675",0.0792,1.3776
"0436007676",0.0792,1.3776
"0436007677",0.0812,1.3706
"0436007678",0.0812,1.3655
"0436007679",0.0812,1.3201
"0436007680",0.0812,1.313
"0436007681",0.0812,1.311
"0436007682",0.0812,1.3079
"0436007683",0.0812,1.2989
"0436007684",0.0812,1.2978
"0436007685",0.0812,1.2928
"0436007686",0.0792,1.2857
"0436007687",0.0772,1.2857
"0436007688",0.0772,1.2877
"0436007689",0.0772,1.2857
"0436007690",0.0772,1.2847
"0436007691",0.0772,1.2847
"0436007692",0.0772,1.2827
"0436007693",0.0772,1.2857
"0436007694",0.0792,1.2837
"0436007695",0.0812,1.2827
"0436007696",0.0812,1.2837
"0436007697",0.0812,1.318
"0436007698",0.0812,1.316
"0436007699",0.0812,1.314
"0436007700",0.0812,1.309
"0436007701",0.0812,1.313
"0436007702",0.0812,1.314
"0436007703",0.0812,1.315
"0436007704",0.0812,1.314
"0436007705",0.0792,1.318
"0436007706",0.0792,1.317
"0436007707",0.0812,1.314
"0436007708",0.0812,1.314
"0436007709",0.0812,1.314
"0436007710",0.0772,1.314
"0436007711",0.0772,1.318
"0436007712",0.0772,1.3201
"0436007713",0.0772,1.313
"0436007714",0.0772,1.315
"0436007715",0.0772,1.313
"0436007716",0.0772,1.314
"0436007717",0.0772,1.312
"0436007718",0.0772,1.312
"0436007719",0.0772,1.3059
"0436007720",0.0772,1.3059
"0436007721",0.0772,1.3049
"0436007722",0.0772,1.3029
"0436007723",0.0772,1.3009
"0436007724",0.0772,1.2958
"0436007725",0.0772,1.2938
"0436007726",0.0772,1.2908
"0436007727",0.0772,1.2908
"0436007728",0.0772,1.2837
"0436007729",0.0772,1.2867
"0436007730",0.0772,1.2847
"0436007731",0.0772,1.2877
"0436007732",0.0772,1.2837
"0436007733",0.0772,1.2807
"0436007734",0.0772,1.2766
"0436007735",0.0772,1.2746
"0436007736",0.0772,1.2675
"0436007737",0.0772,1.2595
"0436007738",0.0772,1.2524
"0436007739",0.0772,1.2484
"0436007740",0.0772,1.2484
"0436007741",0.0772,1.2393
"0436007742",0.0792,1.2413
"0436007743",0.0792,1.2352
"0436007744",0.0792,1.2261
"0436007745",0.0792,1.2272
"0436007746",0.0792,1.2211
"0436007747",0.0792,1.2181
"0436007748",0.0812,1.1746
"0436007749",0.0812,1.1696
"0436007750",0.0812,1.1696
"0436007751",0.0812,1.1655
"0436007752",0.0812,1.1645
"0436007753",0.0812,1.1625
"0436007754",0.0792,1.1564
"0436007755",0.0772,1.1534
"0436007756",0.0772,1.1554
"0436007757",0.0772,1.1544
"0436007758",0.0772,1.1554
"0436007759",0.0772,1.1534
"0436007760",0.0772,1.1564
"0436007761",0.0772,1.1564
"0436007762",0.0772,1.1544
"0436007763",0.0772,1.1544
"0436007764",0.0772,1.1494
"0436007765",0.0772,1.1474
"0436007766",0.0772,1.1474
"0436007767",0.0772,1.1474
"0436007768",0.0772,1.1484
"0436007769",0.0772,1.1494
"0436007770",0.0772,1.1494
"0436007771",0.0772,1.1504
"0436007772",0.0772,1.1504
"0436007773",0.0772,1.1524
"0436007774",0.0772,1.1534
"0436007775",0.0772,1.1494
"0436007776",0.0772,1.1484
"0436007777",0.0772,1.1504
"0436007778",0.0772,1.1554
"0436007779",0.0772,1.1564
"0436007780",0.0772,1.1534
"0436007781",0.0772,1.1534
"0436007782",0.0772,1.1575
"0436007783",0.0772,1.1585
"0436007784",0.0772,1.1615
"0436007785",0.0772,1.1655
"0436007786",0.0772,1.1645
"0436007787",0.0772,1.1655
"0436007788",0.0772,1.1645
"0436007789",0.0772,1.1676
"0436007790",0.0772,1.1676
"0436007791",0.0772,1.1736
"0436007792",0.0772,1.1756
"0436007793",0.0772,1.1766
"0436007794",0.0772,1.1817
"0436007795",0.0772,1.1847
"0436007796",0.0772,1.1908
"0436007797",0.0772,1.1888
"0436007798",0.0772,1.1938
"0436007799",0.0772,1.1999
"0436007800",0.0772,1.1807
"0436007801",0.0772,1.2059
"0436007802",0.0772,1.21
"0436007803",0.0772,1.2171
"0436007804",0.0772,1.2211
"0436007805",0.0772,1.2231
"0436007806",0.0772,1.2282
"0436007807",0.0772,1.2362
"0436007808",0.0772,1.2383
"0436007809",0.0772,1.2383
"0436007810",0.0772,1.2433
"0436007811",0.0772,1.2393
"0436007812",0.0772,1.2453
"0436007813",0.0772,1.2484
"0436007814",0.0772,1.2453
"0436007815",0.0772,1.2474
"0436007816",0.0772,1.2494
"0436007817",0.0772,1.2453
"0436007818",0.0772,1.2494
"0436007819",0.0772,1.2453
"0436007820",0.0772,1.2463
"0436007821",0.0772,1.2504
"0436007822",0.0772,1.2474
"0436007823",0.0772,1.2504
"0436007824",0.0772,1.2524
"0436007825",0.0772,1.2534
"0436007826",0.0772,1.2524
"0436007827",0.0772,1.2554
"0436007828",0.0772,1.2504
"0436007829",0.0772,1.2524
"0436007830",0.0772,1.2524
"0436007831",0.0772,1.2544
"0436007832",0.0772,1.2625
"0436007833",0.0772,1.2605
"0436007834",0.0772,1.2595
"0436007835",0.0772,1.2665
"0436007836",0.0772,1.2615
"0436007837",0.0772,1.2625
"0436007838",0.0772,1.2645
"0436007839",0.0772,1.2635
"0436007840",0.0772,1.2625
"0436007841",0.0772,1.2645
"0436007842",0.0772,1.2625
"0436007843",0.0772,1.2615
"0436007844",0.0772,1.2605
"0436007845",0.0772,1.2665
"0436007846",0.0772,1.2665
"0436007847",0.0772,1.2645
"0436007848",0.0772,1.2665
"0436007849",0.0772,1.2675
"0436007850",0.0772,1.2686
"0436007851",0.0772,1.2686
"0436007852",0.0772,1.2686
"0436007853",0.0772,1.2716
"0436007854",0.0772,1.2736
"0436007855",0.0772,1.311
"0436007856",0.0772,1.311
"0436007857",0.0772,1.311
"0436007858",0.0772,1.311
"0436007859",0.0772,1.313
"0436007860",0.0772,1.314
"0436007861",0.0772,1.314
"0436007862",0.0772,1.315
"0436007863",0.0772,1.316
"0436007864",0.0772,1.317
"0436007865",0.0772,1.317
"0436007866",0.0772,1.318
"0436007867",0.0772,1.318
"0436007868",0.0772,1.317
"0436007869",0.0772,1.317
"0436007870",0.0772,1.313
"0436007871",0.0772,1.312
"0436007872",0.0772,1.312
"0436007873",0.0772,1.311
"0436007874",0.0772,1.309
"0436007875",0.0772,1.31
"0436007876",0.0772,1.309
"0436007877",0.0772,1.3079
"0436107329",0.0812,1.1534
"0436107330",0.0812,1.1665
"0436107331",0.0812,1.2282
"0436107332",0.0812,1.2302
"0436107333",0.0812,1.2312
"0436107334",0.0812,1.1918
"0436107335",0.0812,1.1898
"0436107336",0.0812,1.1918
"0436107337",0.0812,1.1807
"0436107341",0.0812,1.1039
"0436107342",0.0812,1.0948
"0436107343",0.0812,1.1564
"0436107344",0.0812,1.1494
"0436107345",0.0812,1.1423
"0436107346",0.0812,1.1312
"0436107347",0.0812,1.1272
"0436107348",0.0812,1.1211
"0436107349",0.0812,1.1554
"0436107350",0.0812,1.1554
"0436107351",0.0792,1.1534
"0436107352",0.0792,1.1524
"0436107353",0.0792,1.1585
"0436107354",0.0792,1.1595
"0436107355",0.0792,1.1665
"0436107356",0.0792,1.1918
"0436107357",0.0812,1.1867
"0436107358",0.0812,1.1807
"0436107359",0.0792,1.1635
"0436107360",0.0772,1.1938
"0436107361",0.0772,1.1888
"0436107362",0.0772,1.1847
"0436107363",0.0772,1.1807
"0436107364",0.0772,1.1403
"0436107365",0.0772,1.1403
"0436107366",0.0772,1.1049
"0436107367",0.0772,1.11
"0436107368",0.0772,1.1423
"0436107369",0.0772,1.1474
"0436107370",0.0772,1.1514
"0436107371",0.0772,1.1605
"0436107372",0.0772,1.1706
"0436107373",0.0772,1.1736
"0436107374",0.0772,1.1484
"0436107375",0.0772,1.2383
"0436107376",0.0772,1.1373
"0436107377",0.0772,1.1373
"0436107378",0.0772,1.1373
"0436107379",0.0772,1.1039
"0436107380",0.0772,1.1039
"0436107381",0.0772,1.1039
"0436107382",0.0772,1.1383
"0436107383",0.0772,1.1373
"0436107384",0.0772,1.1373
"0436107385",0.0772,1.1645
"0436107386",0.0772,1.1039
"0436107387",0.0772,1.1383
"0436107388",0.0772,1.1383
"0436107389",0.0772,1.1039
"0436107390",0.0772,1.1039
"0436107391",0.0772,1.1039
"0436107392",0.0772,1.1039
"0436107393",0.0772,1.1231
"0436107394",0.0772,1.0635
"0436107395",0.0772,1.0746
"0436107396",0.0772,1.0777
"0436107397",0.0772,1.0666
"0436107398",0.0772,1.0787
"0436107399",0.0772,1.0544
"0436107400",0.0772,1.1241
"0436107401",0.0772,1.1241
"0436107402",0.0772,1.1241
"0436107403",0.0772,1.1039
"0436107404",0.0772,1.1039
"0436107405",0.0772,1.1383
"0436107406",0.0772,1.1373
"0436107407",0.0772,1.1655
"0436107408",0.0772,1.1726
"0436107409",0.0772,1.1837
"0436107410",0.0772,1.1938
"0436107411",0.0772,1.2019
"0436107412",0.0772,1.209
"0436107413",0.0772,1.2231
"0436107414",0.0772,1.2251
"0436107415",0.0772,1.2393
"0436107416",0.0772,1.2453
"0436107417",0.0772,1.2585
"0436107418",0.0772,1.3039
"0436107419",0.0772,1.315
"0436107420",0.0772,1.2827
"0436107421",0.0772,1.2827
"0436107422",0.0772,1.2827
"0436107423",0.0772,1.2827
"0436107424",0.0772,1.2827
"0436107425",0.0772,1.2827
"0436107426",0.0772,1.2827
"0436107427",0.0772,1.2827
"0436107428",0.0772,1.2827
"0436107429",0.0772,1.2827
"0436107430",0.0772,1.2827
"0436107431",0.0772,1.2827
"0436107432",0.0772,1.2827
"0436107433",0.0772,1.2827
"0436107434",0.0772,1.2827
"0436107435",0.0772,1.2827
"0436107436",0.0772,1.2827
"0436107437",0.0772,1.2827
"0436107438",0.0772,1.2827
"0436107439",0.0772,1.2827
"0436107440",0.0772,1.3211
"0436107441",0.0772,1.3211
"0436107442",0.0772,1.3211
"0436107443",0.0772,1.3211
"0436107444",0.0772,1.3211
"0436107445",0.0772,1.3211
"0436107446",0.0772,1.3211
"0436107447",0.0772,1.3069
"0436107448",0.0772,1.3079
"0436107449",0.0772,1.309
"0436107450",0.0772,1.312
"0436107451",0.0772,1.311
"0436107452",0.0772,1.313
"0436107453",0.0772,1.313
"0436107454",0.0772,1.316
"0436107455",0.0772,1.314
"0436107456",0.0772,1.316
"0436107457",0.0772,1.3191
"0436107458",0.0772,1.2918
"0436107459",0.0772,1.2877
"0436107460",0.0772,1.2989
"0436107461",0.0772,1.3009
"0436107462",0.0772,1.3049
"0436107463",0.0772,1.309
"0436107464",0.0772,1.312
"0436107465",0.0772,1.31
"0436107466",0.0772,1.318
"0436107467",0.0772,1.318
"0436107468",0.0772,1.3211
"0436107469",0.0772,1.3211
"0436107470",0.0772,1.3191
"0436107471",0.0772,1.3241
"0436107472",0.0772,1.3221
"0436107473",0.0772,1.3211
"0436107474",0.0772,1.3221
"0436107475",0.0772,1.3191
"0436107476",0.0772,1.318
"0436107477",0.0772,1.317
"0436107478",0.0772,1.318
"0436107479",0.0772,1.313
"0436107480",0.0772,1.312
"0436107481",0.0772,1.3069
"0436107482",0.0772,1.3059
"0436107483",0.0772,1.3039
"0436107484",0.0772,1.3009
"0436107485",0.0772,1.2968
"0436107486",0.0772,1.2968
"0436107487",0.0772,1.2958
"0436107488",0.0772,1.2898
"0436107489",0.0772,1.2908
"0436107490",0.0772,1.2019
"0436107491",0.0772,1.1655
"0436107492",0.0772,1.1655
"0436107493",0.0772,1.1655
"0436107494",0.0772,1.1655
"0436107495",0.0772,1.1655
"0436107496",0.0772,1.1655
"0436107497",0.0772,1.1655
"0436107498",0.0772,1.1241
"0436107499",0.0772,1.1282
