"","zip","fire1","fire2","brush_fire","water_weather","water_nonweather","wind","hail","lightning","theft","liability","hurricane","other"
"685","12192",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"686","12193",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"687","12194",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"688","12196",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"689","12197",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"690","12198",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"691","12202",1.3665,1.3665,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.5366,0,0.9276
"692","12203",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"693","12204",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,0.9276
"694","12205",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"695","12206",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"696","12207",1.3665,1.3665,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.5366,0,0.9276
"697","12208",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.4693,0,1.5463
"698","12209",1.3665,1.3665,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.5366,0,0.9276
"699","12210",1.3665,1.3665,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.5366,0,0.9276
"700","12211",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"701","12223",1.3665,1.3665,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.5366,0,0.9276
"702","12226",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"703","12247",1.3665,1.3665,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.5366,0,0.9276
"704","12260",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"705","12302",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"706","12303",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"707","12304",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"708","12305",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"709","12306",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"710","12307",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"711","12308",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"712","12309",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"713","12401",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"714","12404",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"715","12405",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"716","12406",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"717","12407",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"718","12409",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"719","12410",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"720","12411",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"721","12412",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"722","12413",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"723","12414",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"724","12416",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"725","12417",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"726","12418",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"727","12419",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"728","12420",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"729","12421",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"730","12422",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"731","12423",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"732","12424",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"733","12427",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"734","12428",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"735","12429",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"736","12430",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"737","12431",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"738","12433",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"739","12434",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"740","12435",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"741","12436",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"742","12438",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"743","12439",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"744","12440",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"745","12441",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"746","12442",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"747","12443",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"748","12444",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"749","12446",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"750","12448",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"751","12449",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"752","12450",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"753","12451",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"754","12452",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"755","12453",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"756","12454",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"757","12455",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"758","12456",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"759","12457",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"760","12458",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"761","12459",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"762","12460",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"763","12461",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"764","12463",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"765","12464",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"766","12465",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"767","12466",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"768","12468",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"769","12469",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"770","12470",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"771","12471",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"772","12472",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"773","12473",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"774","12474",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"775","12475",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"776","12477",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"777","12480",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"778","12481",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"779","12482",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"780","12484",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"781","12485",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"782","12486",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"783","12487",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"784","12489",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"785","12490",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"786","12491",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"787","12492",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"788","12493",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"789","12494",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"790","12495",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"791","12496",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"792","12498",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"793","12501",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"794","12502",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"795","12503",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"796","12507",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"797","12508",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"798","12512",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"799","12513",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"800","12514",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"801","12515",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"802","12516",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"803","12517",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"804","12518",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"805","12520",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"806","12521",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"807","12522",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"808","12523",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"809","12524",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"810","12525",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"811","12526",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"812","12527",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"813","12528",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"814","12529",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"815","12530",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"816","12531",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"817","12533",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"818","12534",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"819","12538",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"820","12540",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"821","12541",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"822","12542",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"823","12543",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"824","12544",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"825","12545",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"826","12546",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"827","12547",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"828","12548",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"829","12549",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"830","12550",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"831","12553",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"832","12561",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"833","12563",1.1696,1.1696,1,0.9128,0.79,0.9019,0.8742,0.9771,0.6395,1.3928,0,0.688
"834","12564",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"835","12565",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"836","12566",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"837","12567",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"838","12568",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"839","12569",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"840","12570",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"841","12571",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"842","12572",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"843","12574",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"844","12575",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"845","12577",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"846","12578",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"847","12580",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"848","12581",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"849","12582",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"850","12583",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"851","12585",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"852","12586",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"853","12589",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"854","12590",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"855","12592",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"856","12594",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"857","12601",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"858","12603",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"859","12701",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"860","12719",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"861","12720",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"862","12721",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"863","12722",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"864","12723",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"865","12724",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"866","12725",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"867","12726",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"868","12729",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"869","12732",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"870","12733",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"871","12734",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"872","12736",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"873","12737",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"874","12738",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"875","12740",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"876","12741",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"877","12742",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"878","12743",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"879","12745",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"880","12746",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"881","12747",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"882","12748",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"883","12749",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"884","12750",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"885","12751",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"886","12752",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"887","12754",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"888","12758",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"889","12759",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"890","12760",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"891","12762",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"892","12763",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"893","12764",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"894","12765",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"895","12766",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"896","12767",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"897","12768",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"898","12769",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"899","12770",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"900","12771",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"901","12775",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"902","12776",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"903","12777",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"904","12778",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"905","12779",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"906","12780",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"907","12781",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"908","12783",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"909","12784",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"910","12785",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"911","12786",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"912","12787",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"913","12788",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"914","12789",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"915","12790",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"916","12791",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"917","12792",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
