"zip","fire1","fire2","brush_fire","water_weather","water_nonweather","wind","hail","lightning","theft","liability","hurricane","other"
"12306",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"12307",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"12308",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"12309",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.8851,0.7474,0,1.5463
"12401",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12404",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"12405",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12406",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12407",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12409",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12410",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12411",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12412",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12413",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12414",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12416",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12417",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12418",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12419",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"12420",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12421",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12422",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12423",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12424",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12427",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12428",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12429",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12430",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12431",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12433",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12434",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12435",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12436",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12438",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12439",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12440",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"12441",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12442",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12443",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12444",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12446",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12448",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12449",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12450",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12451",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12452",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12453",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12454",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12455",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12456",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12457",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12458",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12459",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12460",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12461",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12463",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12464",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12465",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12466",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12468",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12469",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.8851,0.4693,0,0.9276
"12470",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12471",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12472",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"12473",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12474",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12475",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12477",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12480",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12481",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12482",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12484",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"12485",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12486",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"12487",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12489",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12490",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12491",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12492",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12493",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12494",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12495",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12496",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12498",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12501",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12502",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12503",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12507",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12508",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12512",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12513",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12514",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12515",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12516",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12517",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12518",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12520",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12521",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12522",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12523",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12524",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12525",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12526",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12527",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12528",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12529",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12530",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12531",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12533",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12534",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12538",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12540",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12541",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12542",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12543",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12544",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12545",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12546",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12547",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12548",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12549",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12550",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12553",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12561",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.6613,0,0.9276
"12563",1.1696,1.1696,1,0.9128,0.79,0.9019,0.8742,0.9771,0.6395,1.3928,0,0.688
"12564",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12565",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,1.5463
"12566",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12567",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12568",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12569",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12570",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12571",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12572",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12574",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12575",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12577",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12578",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12580",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12581",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12582",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12583",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12585",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12586",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12589",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12590",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12592",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.4693,0,0.9276
"12594",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12601",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12603",0.8662,0.8662,1,0.8187,1.0898,0.8722,0.891,1.8786,0.5762,0.6613,0,0.9276
"12701",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12719",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12720",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12721",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12722",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12723",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12724",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12725",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12726",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12729",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12732",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12733",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12734",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12736",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"12737",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12738",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12740",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12741",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"12742",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12743",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12745",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12746",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12747",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12748",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12749",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12750",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12751",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12752",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12754",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12758",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12759",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12760",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"12762",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12763",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12764",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12765",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12766",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12767",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12768",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12769",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12770",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12771",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12775",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12776",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12777",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12778",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12779",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12780",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12781",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12783",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12784",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12785",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12786",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12787",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12788",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12789",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12790",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.6613,0,0.9276
"12791",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"12792",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,1.1221,0.4693,0,0.9276
"12801",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12803",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12804",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12808",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12809",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12810",0.8662,0.8662,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12811",0.8662,0.8662,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12812",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12814",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12815",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12816",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.7474,0,1.5463
"12817",0.8662,0.8662,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12819",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12820",0.7593,0.7593,1,1.2898,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12821",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12822",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12823",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12824",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12827",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12828",0.7593,0.7593,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12831",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12832",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12833",0.7593,0.7593,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12834",0.8662,0.8662,1,0.8187,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12835",0.8662,0.8662,1,0.8187,1.0898,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12836",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12837",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12838",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12839",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12841",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12842",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12843",0.8662,0.8662,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"12844",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"12845",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
